filename,title,category,source_url,description,v2_verified,library_count,libraries,code_hash,file_size,line_count
Control_if_issue26_ex2.ahk,Control if issue26 ex2,Uncategorized,,,True,0,,9807475cf022ca8f,160,5
Control_if_issue26_ex3.ahk,Control if issue26 ex3,Uncategorized,,,True,0,,4de6744c49370fec,165,5
Control_if_issue87_ex1.ahk,Control if issue87 ex1,Uncategorized,,,True,0,,c916ac2e796e11de,158,7
Control_if_issue87_ex2.ahk,Control if issue87 ex2,Uncategorized,,,True,0,,ea6035b8662530d2,184,8
Control_if_issue87_ex3.ahk,Control if issue87 ex3,Uncategorized,,,True,0,,8338214fae94599e,168,6
Control_if_traditional_ex1.ahk,Control if traditional ex1,Uncategorized,,,True,0,,5ee2b207ce470399,145,4
Control_if_traditional_ex2.ahk,Control if traditional ex2,Uncategorized,,,True,0,,69aeda07b9acb122,529,11
Crypt_Examples.ahk,Crypt Examples,Uncategorized,,,True,0,,7866b9efbf9f7ab3,10923,385
DataStructures_01_Stack_Queue.ahk,DataStructures 01 Stack Queue,Uncategorized,,,True,0,,0ddda6fd9a4cf3f8,4971,247
DataStructures_02_MapBestPractices.ahk,DataStructures 02 MapBestPractices,Uncategorized,,,True,0,,f276c2dc9568b5c5,4770,190
DateTime_DateAdd_ex01.ahk,DateTime DateAdd ex01,Uncategorized,,,True,0,,329a7ce972ce9404,160,6
DateTime_DateAdd_ex02.ahk,DateTime DateAdd ex02,Uncategorized,,,True,0,,9548418d83c673b2,223,6
DateTime_DateDiff_ex01.ahk,DateTime DateDiff ex01,Uncategorized,,,True,0,,cbe551cc66cc957e,152,6
DateTime_DateDiff_ex02.ahk,DateTime DateDiff ex02,Uncategorized,,,True,0,,568dc1a2997aea6c,215,6
DateTime_FormatTime_ex01.ahk,DateTime FormatTime ex01,Uncategorized,,,True,0,,7b17c9e85806396e,168,8
DateTime_FormatTime_ex02.ahk,DateTime FormatTime ex02,Uncategorized,,,True,0,,c954568141299006,208,4
Descolada_Basics_50_Examples.ahk,Descolada Basics 50 Examples,Uncategorized,,,True,0,,f5c7e19033bce227,15754,556
DirCopy_01.ahk,DirCopy 01,Uncategorized,,,True,0,,3555c00adee2497b,12216,415
DirCopy_02.ahk,DirCopy 02,Uncategorized,,,True,0,,834ea77779bd3c61,12239,415
DirCopy_03.ahk,DirCopy 03,Uncategorized,,,True,0,,bfe5ae7c13eb391f,12238,415
DirCreate_01.ahk,DirCreate 01,Uncategorized,,,True,0,,41f312a0bdcdf3de,13870,472
DirCreate_02.ahk,DirCreate 02,Uncategorized,,,True,0,,ec4faafd33b8d1b7,15387,544
DirCreate_03.ahk,DirCreate 03,Uncategorized,,,True,0,,888decffd0ddd584,12132,410
DirDelete_01.ahk,DirDelete 01,Uncategorized,,,True,0,,17ff4433fc733f1a,12163,410
DirExist_01.ahk,DirExist 01,Uncategorized,,,True,0,,f404e06614acd772,12075,412
DirMove_01.ahk,DirMove 01,Uncategorized,,,True,0,,bab0d44e45b34c41,12207,415
DirMove_02.ahk,DirMove 02,Uncategorized,,,True,0,,55409e72ff041e45,12227,415
Directive_#AllowSameLineComments_ex1.ahk,Directive #AllowSameLineComments ex1,Uncategorized,,,True,0,,224f107da0f35b31,143,3
Directive_#CommentFlag_ex1.ahk,Directive #CommentFlag ex1,Uncategorized,,,True,0,,0f3ebf9838c65e78,133,3
Directive_#Delimiter_ex1.ahk,Directive #Delimiter ex1,Uncategorized,,,True,0,,ba88fb33f5a756d1,136,4
Directive_#Delimiter_ex2.ahk,Directive #Delimiter ex2,Uncategorized,,,True,0,,66cdc732a39b7a60,153,4
Directive_#Delimiter_ex3.ahk,Directive #Delimiter ex3,Uncategorized,,,True,0,,79d27e66edb02d05,156,4
Directive_#Delimiter_ex5.ahk,Directive #Delimiter ex5,Uncategorized,,,True,0,,5f5b1b4431d848b8,160,4
Directive_#EscapeChar_ex1.ahk,Directive #EscapeChar ex1,Uncategorized,,,True,0,,919cce5363ca56de,129,3
Directive_#HotkeyInterval_ex1.ahk,Directive #HotkeyInterval ex1,Uncategorized,,,True,0,,e43aef45d853f419,136,3
Directive_#HotkeyModifierTimeout_ex1.ahk,Directive #HotkeyModifierTimeout ex1,Uncategorized,,,True,0,,5d83c16049e7730d,150,3
Directive_#Hotstring_ex1.ahk,Directive #Hotstring ex1,Uncategorized,,,True,0,,5bd603076bb89d81,117,3
Directive_#If_ex1.ahk,Directive #If ex1,Uncategorized,,,True,0,,eac1fd478c53b5a8,294,6
Directive_#If_ex3.ahk,Directive #If ex3,Uncategorized,,,True,0,,c02ff5ab37033f8b,114,4
Directive_#InputLevel.ahk,Directive #InputLevel,Uncategorized,,,True,0,,b84c669df90ebae5,230,7
Directive_#NoEnv_ex1.ahk,Directive #NoEnv ex1,Uncategorized,,,True,0,,2b6729977c06a6e0,201,4
Directive_#Warn_ex1.ahk,Directive #Warn ex1,Uncategorized,,,True,0,,3d866da98ee1d7d7,298,10
Directive_#WinActivateForce_ex1.ahk,Directive #WinActivateForce ex1,Uncategorized,,,True,0,,a5427b5f8285dfc0,123,3
Directive_Directive_Mix.ahk,Directive Directive Mix,Uncategorized,,,True,0,,466ca463e1132008,303,8
Directive_Directive_Mix2.ahk,Directive Directive Mix2,Uncategorized,,,True,0,,c17e559d6e8dd960,165,4
Directive_Requires_ex1.ahk,Directive Requires ex1,Uncategorized,,,True,0,,10d0be2275854335,221,5
DriveEject_01.ahk,DriveEject 01,Uncategorized,,,True,0,,cda9d743e62b12f5,24719,827
DriveEject_02.ahk,DriveEject 02,Uncategorized,,,True,0,,cb4c751c8fc34c50,13349,454
DriveGet_01.ahk,DriveGet 01,Uncategorized,,,True,0,,fc8dd54a0128d1fe,21368,646
DriveGet_02.ahk,DriveGet 02,Uncategorized,,,True,0,,8a414d8416db31ae,30310,961
DriveInfo_01.ahk,DriveInfo 01,Uncategorized,,,True,0,,dd257eb303f59ab3,28610,924
DriveInfo_02.ahk,DriveInfo 02,Uncategorized,,,True,0,,1363462544f4acff,34913,1075
DriveList_01.ahk,DriveList 01,Uncategorized,,,True,0,,4251fd3421b6b414,19030,580
DriveList_02.ahk,DriveList 02,Uncategorized,,,True,0,,5b2850ae5a60db36,24736,737
DriveSet_01.ahk,DriveSet 01,Uncategorized,,,True,0,,4499c27b62a5cf72,28762,949
DriveSet_02.ahk,DriveSet 02,Uncategorized,,,True,0,,2db81f648c5970fa,34388,1145
Env_BatchLines_ex1.ahk,Env BatchLines ex1,Uncategorized,,,True,0,,5e18a5375eaf2fec,148,5
Env_CaretXY_ex1.ahk,Env CaretXY ex1,Uncategorized,,,True,0,,60cc5b6504c1209f,301,6
Env_CaretXY_ex2.ahk,Env CaretXY ex2,Uncategorized,,,True,0,,3675a49c4c0e1bb3,270,8
Env_CaretXY_ex3.ahk,Env CaretXY ex3,Uncategorized,,,True,0,,57122c230c15b74e,229,4
Env_ClipWait_ex1.ahk,Env ClipWait ex1,Uncategorized,,,True,0,,f48156fde8e36707,290,9
Env_Clipboard_ex1.ahk,Env Clipboard ex1,Uncategorized,,,True,0,,402bc55a49c6fc9d,301,4
Env_EnvGet_ex1.ahk,Env EnvGet ex1,Uncategorized,,,True,0,,3f44b7eb84d8c98d,129,3
Env_EnvGet_ex2.ahk,Env EnvGet ex2,Uncategorized,,,True,0,,dd6b569815199eb5,204,4
Env_EnvSet_ex1.ahk,Env EnvSet ex1,Uncategorized,,,True,0,,313b75d7941b210c,148,3
Env_Goto_ex1.ahk,Env Goto ex1,Uncategorized,,,True,0,,8e83b197eea83fab,268,8
Env_Goto_ex2.ahk,Env Goto ex2,Uncategorized,,,True,0,,1aa7b95e4204931b,369,8
Env_Goto_ex3.ahk,Env Goto ex3,Uncategorized,,,True,0,,00a73eb107c87d8c,913,27
Env_Goto_ex4.ahk,Env Goto ex4,Uncategorized,,,True,0,,38608c859372b067,314,9
Env_IPAddress_ex1-4.ahk,Env IPAddress ex1-4,Uncategorized,,,True,0,,bc21b6a905fbe718,282,7
Env_OnClipboardChange_ex1.ahk,Env OnClipboardChange ex1,Uncategorized,,,True,0,,cfdb191c86b3657e,235,9
Env_SysGet_ex1.ahk,Env SysGet ex1,Uncategorized,,,True,0,,9269468ed944e9a4,125,3
Env_SysGet_ex2.ahk,Env SysGet ex2,Uncategorized,,,True,0,,6f925a047fdf7079,161,4
Env_SysGet_ex3.ahk,Env SysGet ex3,Uncategorized,,,True,0,,1ebaa238ccbd293f,784,8
Failed_#Delimiter_ex4.ahk,Failed #Delimiter ex4,Uncategorized,,,True,0,,805ab7b4f3592c21,266,10
Failed_GlobalGui_ex1.ahk,Failed GlobalGui ex1,Uncategorized,,,True,0,,960dba56272567f8,306,17
Failed_Menu_ex10.ahk,Failed Menu ex10,Uncategorized,,,True,0,,72c74157f2c738a1,314,14
Failed_Menu_ex11.ahk,Failed Menu ex11,Uncategorized,,,True,0,,909fb95e4667ddb7,338,17
Failed_MsgBox_ex11.ahk,Failed MsgBox ex11,Uncategorized,,,True,0,,5aecf2d611ea779b,321,19
Failed_Process_ex3.ahk,Failed Process ex3,Uncategorized,,,True,0,,4883bc2484d4cc57,1181,45
Failed_StringCaseSense_ex4.ahk,Failed StringCaseSense ex4,Uncategorized,,,True,0,,54880b5aa71d8b80,309,13
Failed_Ternary_ex5.ahk,Failed Ternary ex5,Uncategorized,,,True,0,,5f1ff55070c094b0,225,10
File_Append_ex1.ahk,File Append ex1,Uncategorized,,,True,0,,0c1f470e8a8d1573,169,3
File_Append_ex2.ahk,File Append ex2,Uncategorized,,,True,0,,222c73fe2766f7f3,455,9
File_Append_ex3.ahk,File Append ex3,Uncategorized,,,True,0,,b7076990eff6e090,704,19
File_CopyDir_ex1.ahk,File CopyDir ex1,Uncategorized,,,True,0,,6d0244bfec95726f,160,3
File_Copy_ex1.ahk,File Copy ex1,Uncategorized,,,True,0,,0a2627d9744d6600,166,3
File_Copy_ex2.ahk,File Copy ex2,Uncategorized,,,True,0,,22f9ae3a0fe4e64a,158,3
File_Copy_ex3.ahk,File Copy ex3,Uncategorized,,,True,0,,c3ea1178d9fec3c8,161,3
File_CreateShortcut_ex1.ahk,File CreateShortcut ex1,Uncategorized,,,True,0,,5445b0d137a75db3,259,3
File_Delete_ex1.ahk,File Delete ex1,Uncategorized,,,True,0,,a85e68cc1cb802d8,145,3
File_DirCopy_ex01.ahk,File DirCopy ex01,Uncategorized,,,True,0,,1c8b6664a11c419f,158,4
File_DirCopy_ex02.ahk,File DirCopy ex02,Uncategorized,,,True,0,,461581afd22cdab9,230,4
File_DirCreate_ex01.ahk,File DirCreate ex01,Uncategorized,,,True,0,,a60e5ffed79f0d45,85,3
File_DirCreate_ex02.ahk,File DirCreate ex02,Uncategorized,,,True,0,,d06909de2160a6cb,157,3
File_DirDelete_ex01.ahk,File DirDelete ex01,Uncategorized,,,True,0,,be136cc4b0e7652e,114,4
File_DirDelete_ex02.ahk,File DirDelete ex02,Uncategorized,,,True,0,,a12a290e4119fd3d,186,4
File_DirMove_ex01.ahk,File DirMove ex01,Uncategorized,,,True,0,,a16299a66049e47b,158,4
File_DirMove_ex02.ahk,File DirMove ex02,Uncategorized,,,True,0,,59cdeaff112aee41,230,4
File_DirSelect_ex01.ahk,File DirSelect ex01,Uncategorized,,,True,0,,f44c65a83ce15646,142,5
File_DirSelect_ex02.ahk,File DirSelect ex02,Uncategorized,,,True,0,,ca807320823c0c5b,214,5
File_DriveGet_ex1.ahk,File DriveGet ex1,Uncategorized,,,True,0,,d2edb481540feca2,641,13
File_DriveSpaceFree_ex1.ahk,File DriveSpaceFree ex1,Uncategorized,,,True,0,,20231ce19f9f5cfd,171,4
File_Drive_ex1.ahk,File Drive ex1,Uncategorized,,,True,0,,9cb45bab333c54c2,141,3
File_Drive_ex2.ahk,File Drive ex2,Uncategorized,,,True,0,,1111633cb2d36c82,121,3
File_Exists_ex1.ahk,File Exists ex1,Uncategorized,,,True,0,,89863f80366a5cc5,159,3
File_Exists_ex2.ahk,File Exists ex2,Uncategorized,,,True,0,,47d7a31fb9ba3cb8,182,3
File_Exists_ex3.ahk,File Exists ex3,Uncategorized,,,True,0,,5e0d481a65b65ea4,192,3
File_Exists_ex4.ahk,File Exists ex4,Uncategorized,,,True,0,,00c7295002ed8b7d,184,3
File_FileAppend_ex02.ahk,File FileAppend ex02,Uncategorized,,,True,0,,302de213d770321a,176,12
File_FileAppend_ex03.ahk,File FileAppend ex03,Uncategorized,,,True,0,,a995ed9efdd0ca84,95,4
File_FileAppend_ex12.ahk,File FileAppend ex12,Uncategorized,,,True,0,,8bcd1f6d38f21c6d,235,6
File_FileAppend_ex13.ahk,File FileAppend ex13,Uncategorized,,,True,0,,7cbf252794cac506,244,6
File_FileAppend_ex16.ahk,File FileAppend ex16,Uncategorized,,,True,0,,9793f1f488590610,200,5
File_FileAppend_ex2.ahk,File FileAppend ex2,Uncategorized,,,True,0,,73183e0ae37dfa18,459,14
File_FileAppend_ex42.ahk,File FileAppend ex42,Uncategorized,,,True,0,,924bc7a758279fe9,223,11
File_FileAppend_ex43.ahk,File FileAppend ex43,Uncategorized,,,True,0,,29191a305a2759e7,239,11
File_FileExist_ex01.ahk,File FileExist ex01,Uncategorized,,,True,0,,0898468bef797bd8,115,3
File_FileExist_ex02.ahk,File FileExist ex02,Uncategorized,,,True,0,,8687fd3a6d14272b,178,3
File_FileExist_ex03.ahk,File FileExist ex03,Uncategorized,,,True,0,,bbb7c21ee7d7cac2,124,3
File_FileExist_ex04.ahk,File FileExist ex04,Uncategorized,,,True,0,,3749f13262043a47,187,3
File_FileGetSize_ex01.ahk,File FileGetSize ex01,Uncategorized,,,True,0,,1def9bc5985da60c,190,4
File_GetAttrib_ex1.ahk,File GetAttrib ex1,Uncategorized,,,True,0,,c68df3aa44734309,158,3
File_GetAttrib_ex2.ahk,File GetAttrib ex2,Uncategorized,,,True,0,,5d8d1d6d7a3578b3,216,4
File_GetShortcut.ahk,File GetShortcut,Uncategorized,,,True,0,,628805b500fd1b22,411,6
File_GetSize_1.ahk,File GetSize 1,Uncategorized,,,True,0,,47e8be5c97b8b4a3,382,7
File_GetSize_ex1.ahk,File GetSize ex1,Uncategorized,,,True,0,,125fe08a004933e0,165,3
File_GetSize_ex2.ahk,File GetSize ex2,Uncategorized,,,True,0,,899b1d38e24316eb,170,3
File_GetTime_ex1.ahk,File GetTime ex1,Uncategorized,,,True,0,,d291c2ab45bca4bc,165,3
File_GetTime_ex2.ahk,File GetTime ex2,Uncategorized,,,True,0,,865c8d35dc93fe9b,170,3
File_GetVersion_ex1.ahk,File GetVersion ex1,Uncategorized,,,True,0,,4f59275a167c32e4,166,3
File_GetVersion_ex2.ahk,File GetVersion ex2,Uncategorized,,,True,0,,15d14ea89b035c21,202,4
File_IfExists_ex1.ahk,File IfExists ex1,Uncategorized,,,True,0,,5ef530c062126281,157,3
File_IfExists_ex2.ahk,File IfExists ex2,Uncategorized,,,True,0,,53ec020a5edd8b05,180,3
File_IfExists_ex3.ahk,File IfExists ex3,Uncategorized,,,True,0,,47a0eb3dd2fcaed9,190,3
File_IniDelete_ex1.ahk,File IniDelete ex1,Uncategorized,,,True,0,,7845a742570c3725,161,3
File_Install_ex1.ahk,File Install ex1,Uncategorized,,,True,0,,612d0a1c966c2d65,173,3
File_MoveDir_ex1.ahk,File MoveDir ex1,Uncategorized,,,True,0,,3a92472b47a19212,152,3
File_MoveDir_ex2.ahk,File MoveDir ex2,Uncategorized,,,True,0,,5666a1c9ee7c891a,167,3
File_MoveDir_ex3.ahk,File MoveDir ex3,Uncategorized,,,True,0,,dbcebae69dff4bd9,170,3
File_Move_ex1.ahk,File Move ex1,Uncategorized,,,True,0,,6b1eba8c1e3e8ca3,166,3
File_Move_ex2.ahk,File Move ex2,Uncategorized,,,True,0,,396abb7b11426a03,161,3
File_Move_ex3.ahk,File Move ex3,Uncategorized,,,True,0,,57e8f8ffea857248,161,3
File_Move_ex4.ahk,File Move ex4,Uncategorized,,,True,0,,ff45c128b81ed09a,1167,9
File_Obj_ex1.ahk,File Obj ex1,Uncategorized,,,True,0,,3f7a70109f8942d8,264,4
File_ReadLine_Issue20.ahk,File ReadLine Issue20,Uncategorized,,,True,0,,60933aa162820621,211,5
File_ReadLine_Issue20b.ahk,File ReadLine Issue20b,Uncategorized,,,True,0,,b8fac394ce97d83e,359,8
File_Read_ex1.ahk,File Read ex1,Uncategorized,,,True,0,,9b962d8eea6963c3,162,3
File_RecycleEmpty_ex1.ahk,File RecycleEmpty ex1,Uncategorized,,,True,0,,018ab9239b341706,141,3
File_Recycle_ex1.ahk,File Recycle ex1,Uncategorized,,,True,0,,148f14fcc8eed079,147,3
File_RemoveDir_ex1.ahk,File RemoveDir ex1,Uncategorized,,,True,0,,56c096ee58f0b76c,144,3
File_RemoveDir_ex2.ahk,File RemoveDir ex2,Uncategorized,,,True,0,,c7802f33dd9a0af2,147,3
File_SelectFile_ex1.ahk,File SelectFile ex1,Uncategorized,,,True,0,,0e69136f49ede1df,223,4
File_SelectFile_ex2.ahk,File SelectFile ex2,Uncategorized,,,True,0,,bc004bc7d1895536,550,17
File_SetAttrib_ex1.ahk,File SetAttrib ex1,Uncategorized,,,True,0,,b333d7032dbe3219,186,3
File_SetAttrib_ex2.ahk,File SetAttrib ex2,Uncategorized,,,True,0,,7a3def931a4917f9,148,3
File_SetAttrib_ex3.ahk,File SetAttrib ex3,Uncategorized,,,True,0,,93c19079fbfe49a3,160,3
File_SetAttrib_ex4.ahk,File SetAttrib ex4,Uncategorized,,,True,0,,6e0600bf682db868,151,3
File_SetTime_ex1.ahk,File SetTime ex1,Uncategorized,,,True,0,,143cafaf7e348496,143,3
File_SetTime_ex2.ahk,File SetTime ex2,Uncategorized,,,True,0,,01e7ca58fb6e582c,162,3
File_SetTime_ex3.ahk,File SetTime ex3,Uncategorized,,,True,0,,840dde161e137bd0,171,3
File_SetTime_ex4.ahk,File SetTime ex4,Uncategorized,,,True,0,,fb4cd3d5b8ae5fdd,166,3
File_SetWorkingDir_ex1.ahk,File SetWorkingDir ex1,Uncategorized,,,True,0,,986adc3337c3b893,149,3
File_SetWorkingDir_ex2.ahk,File SetWorkingDir ex2,Uncategorized,,,True,0,,5a1f94185d9dcee7,141,3
File_SplitPath_ex1.ahk,File SplitPath ex1,Uncategorized,,,True,0,,572bf6acee6cd1e3,645,12
Flow_Sleep_ex01.ahk,Flow Sleep ex01,Uncategorized,,,True,0,,c9d877c70903ce30,70,3
Flow_Sleep_ex04.ahk,Flow Sleep ex04,Uncategorized,,,True,0,,1eae767bcce25150,233,7
Flow_Ternary_ex01.ahk,Flow Ternary ex01,Uncategorized,,,True,0,,33e79f7c7a6a42c2,120,7
Flow_Ternary_ex02.ahk,Flow Ternary ex02,Uncategorized,,,True,0,,e2ef57c31008b956,192,7
Functions_05_HigherOrder.ahk,Functions 05 HigherOrder,Uncategorized,,,True,0,,25a2eff733bfac9e,4448,172
Functions_06_Types_Comparison.ahk,Functions 06 Types Comparison,Uncategorized,,,True,0,,44eed905d3966d80,4781,184
GUI_05_StateManagement.ahk,GUI 05 StateManagement,Uncategorized,,,True,0,,5b81378d65c782d0,5335,190
GUI_06_EventDriven.ahk,GUI 06 EventDriven,Uncategorized,,,True,0,,a010dca968545764,5635,231
GUI_07_ControlPatterns.ahk,GUI 07 ControlPatterns,Uncategorized,,,True,0,,43702e1ccbb65e66,4851,195
GUI_A_GuiControl_ex1.ahk,GUI A GuiControl ex1,Uncategorized,,,True,0,,ee266c506a98307f,612,11
GUI_Anti-gLabel_ex1.ahk,GUI Anti-gLabel ex1,Uncategorized,,,True,0,,634c0819481374b2,342,8
GUI_Gui-Assumed-gLabels.ahk,GUI Gui-Assumed-gLabels,Uncategorized,,,True,0,,8b52b9282c7c317a,1224,23
GUI_Gui-Cancel_ex1.ahk,GUI Gui-Cancel ex1,Uncategorized,,,True,0,,40a4e10fa7488c52,327,9
GUI_Gui-DDL-ContSec_ex1.ahk,GUI Gui-DDL-ContSec ex1,Uncategorized,,,True,0,,12db5deeb3e6faee,299,5
GUI_Gui-Hwnd_ex1.ahk,GUI Gui-Hwnd ex1,Uncategorized,,,True,0,,7840521b2dd834df,561,9
GUI_Gui-Hwnd_ex2.ahk,GUI Gui-Hwnd ex2,Uncategorized,,,True,0,,15add452575990d2,470,11
GUI_Gui-Hwnd_ex3.ahk,GUI Gui-Hwnd ex3,Uncategorized,,,True,0,,514d3351144b712e,226,6
GUI_Gui-Hwnd_ex4.ahk,GUI Gui-Hwnd ex4,Uncategorized,,,True,0,,05b3f54299b68252,525,16
GUI_Gui-Hwnd_ex5.ahk,GUI Gui-Hwnd ex5,Uncategorized,,,True,0,,aeae011c7681ff26,254,7
GUI_Gui-Hwnd_ex6.ahk,GUI Gui-Hwnd ex6,Uncategorized,,,True,0,,f19ebe65904a32ca,194,4
GUI_Gui-Hwnd_ex7.ahk,GUI Gui-Hwnd ex7,Uncategorized,,,True,0,,3c9a73685f46e5f6,193,4
GUI_Gui-New-Opt.ahk,GUI Gui-New-Opt,Uncategorized,,,True,0,,55716cfb46912233,225,4
GUI_GuiControl-Font_ex1.ahk,GUI GuiControl-Font ex1,Uncategorized,,,True,0,,f686e2bbd517f862,408,7
GUI_GuiControl-Options.ahk,GUI GuiControl-Options,Uncategorized,,,True,0,,efe6333eea86a51b,150,3
GUI_GuiControl-Var_ex1.ahk,GUI GuiControl-Var ex1,Uncategorized,,,True,0,,883356b049454e1f,508,10
GUI_GuiControlGet_ex1.ahk,GUI GuiControlGet ex1,Uncategorized,,,True,0,,188e1d01046f8337,578,11
GUI_GuiControl_test.ahk,GUI GuiControl test,Uncategorized,,,True,0,,407dcb4c96bc772f,3357,29
GUI_GuiExample1.ahk,GUI GuiExample1,Uncategorized,,,True,0,,2d049392fac5d70b,226,6
GUI_GuiMenu_ex1.ahk,GUI GuiMenu ex1,Uncategorized,,,True,0,,c8802e791726d8b5,148,4
GUI_Gui_Issue331.ahk,GUI Gui Issue331,Uncategorized,,,True,0,,bb691ee8bcc10c20,155,5
GUI_Gui_ListWithVar_ex1.ahk,GUI Gui ListWithVar ex1,Uncategorized,,,True,0,,933292fc6068292d,259,6
GUI_Gui_ex01.ahk,GUI Gui ex01,Uncategorized,,,True,0,,346ff0fabc4bff93,325,7
GUI_Gui_ex02.ahk,GUI Gui ex02,Uncategorized,,,True,0,,9767dc66870fb585,397,7
GUI_Gui_issue281_ex1.ahk,GUI Gui issue281 ex1,Uncategorized,,,True,0,,73e3a93ee689bbeb,228,5
GUI_Gui_issue_#202.ahk,GUI Gui issue #202,Uncategorized,,,True,0,,5e41957fd07da238,1011,23
GUI_Gui_pr_137_fixed.ahk,GUI Gui pr 137 fixed,Uncategorized,,,True,0,,06a24a2b49b9e83c,267,6
GUI_InputBox_ex01.ahk,GUI InputBox ex01,Uncategorized,,,True,0,,5e1de2cf25815994,157,3
GUI_InputBox_ex02.ahk,GUI InputBox ex02,Uncategorized,,,True,0,,caaf222d16ff3a37,229,3
GUI_Inputbox_CBE.ahk,GUI Inputbox CBE,Uncategorized,,,True,0,,d82efa2baf10f006,425,3
GUI_Inputbox_all-params.ahk,GUI Inputbox all-params,Uncategorized,,,True,0,,1229196f016fd8e5,344,3
GUI_Inputbox_ex1.ahk,GUI Inputbox ex1,Uncategorized,,,True,0,,69b4c3f98679fd1f,208,3
GUI_Inputbox_ex2.ahk,GUI Inputbox ex2,Uncategorized,,,True,0,,ceb4231dac656875,399,5
GUI_Inputbox_ex3.ahk,GUI Inputbox ex3,Uncategorized,,,True,0,,9134917081c33828,388,3
GUI_Listview_1.ahk,GUI Listview 1,Uncategorized,,,True,0,,ca6356b6be2d5899,1260,18
GUI_Listview_2.ahk,GUI Listview 2,Uncategorized,,,True,0,,76502df86a71d372,954,16
GUI_MenuGetHandle_ex1.ahk,GUI MenuGetHandle ex1,Uncategorized,,,True,0,,441a5e9854fb807f,179,3
GUI_MsgBox_continuation.ahk,GUI MsgBox continuation,Uncategorized,,,True,0,,0c768433c1befacd,152,8
GUI_MsgBox_ex01.ahk,GUI MsgBox ex01,Uncategorized,,,True,0,,6714493b1ce0bacf,158,4
GUI_MsgBox_ex02.ahk,GUI MsgBox ex02,Uncategorized,,,True,0,,e2b666d8b9fd23e0,166,4
GUI_MsgBox_ex03.ahk,GUI MsgBox ex03,Uncategorized,,,True,0,,24ad0adc639054c2,180,4
GUI_MsgBox_ex04.ahk,GUI MsgBox ex04,Uncategorized,,,True,0,,164cbaa777382dfb,216,8
GUI_MsgBox_ex05.ahk,GUI MsgBox ex05,Uncategorized,,,True,0,,c31b86cb55017ff2,224,10
GUI_MsgBox_ex08.ahk,GUI MsgBox ex08,Uncategorized,,,True,0,,655a899f9f7c81fc,289,6
GUI_MsgBox_ex09.ahk,GUI MsgBox ex09,Uncategorized,,,True,0,,fc56679ba900f48d,298,6
GUI_MsgBox_ex1.ahk,GUI MsgBox ex1,Uncategorized,,,True,0,,10d94796be0ea67e,189,3
GUI_MsgBox_ex12.ahk,GUI MsgBox ex12,Uncategorized,,,True,0,,12e7e5743886eb8c,165,4
GUI_MsgBox_ex2.ahk,GUI MsgBox ex2,Uncategorized,,,True,0,,17fefc0ea015096d,194,3
GUI_MsgBox_ex3.ahk,GUI MsgBox ex3,Uncategorized,,,True,0,,0741b525522833d4,201,4
GUI_MsgBox_ex4.ahk,GUI MsgBox ex4,Uncategorized,,,True,0,,18c8c5c3a215cb15,201,4
GUI_MsgBox_ex6.ahk,GUI MsgBox ex6,Uncategorized,,,True,0,,682df236726d9ac9,338,6
GUI_MsgBox_ex7.ahk,GUI MsgBox ex7,Uncategorized,,,True,0,,ea13f677c220d1c9,198,3
GUI_MsgBox_ex8.ahk,GUI MsgBox ex8,Uncategorized,,,True,0,,07c54f78d556a858,189,4
GUI_MsgBox_ex9.ahk,GUI MsgBox ex9,Uncategorized,,,True,0,,69672fea2fca4184,167,3
GUI_MsgBox_smart-mode-mix-1.ahk,GUI MsgBox smart-mode-mix-1,Uncategorized,,,True,0,,f05464d6757b6d53,530,11
GUI_MsgBox_smart-mode-mix-2.ahk,GUI MsgBox smart-mode-mix-2,Uncategorized,,,True,0,,3c18fdfd7fe93bba,391,19
GUI_MsgBox_wrong-timeout.ahk,GUI MsgBox wrong-timeout,Uncategorized,,,True,0,,84510a0806d178b5,225,4
GUI_SB_SetParts_ex1.ahk,GUI SB SetParts ex1,Uncategorized,,,True,0,,51578ddb350c5f90,149,3
GUI_Tray_Add_ex01.ahk,GUI Tray Add ex01,Uncategorized,,,True,0,,e301d87aa0942d49,175,5
GUI_Tray_Add_ex02.ahk,GUI Tray Add ex02,Uncategorized,,,True,0,,58b1d0110b98a17d,247,5
GUI_Treeview_1.ahk,GUI Treeview 1,Uncategorized,,,True,0,,81fd884054fe25f1,701,16
GUI_gLabel_2025-07-03.ahk,GUI gLabel 2025-07-03,Uncategorized,,,True,0,,140e6379f43d2fb2,667,9
GUI_gLabel_ex1.ahk,GUI gLabel ex1,Uncategorized,,,True,0,,eeeb10441dc21379,334,9
GUI_msgbox_cont-sect-mix.ahk,GUI msgbox cont-sect-mix,Uncategorized,,,True,0,,ce808b76a5ff6536,490,15
GitHub_01_Mouse_Hold.ahk,GitHub 01 Mouse Hold,Uncategorized,,,True,0,,be631202afe9c6fd,6589,253
GitHub_02_System_Metrics_Menu.ahk,GitHub 02 System Metrics Menu,Uncategorized,,,True,0,,4b28dbc1e3630bfd,8904,292
GitHub_03_APM_Counter.ahk,GitHub 03 APM Counter,Uncategorized,,,True,0,,723b092baec9df13,8381,326
GitHub_04_Keyboard_Cursor_Control.ahk,GitHub 04 Keyboard Cursor Control,Uncategorized,,,True,0,,a71c3da38bf85166,9207,415
